beta,n,n2,n_std,E,E_std,C,C_std,m,m_std,m2,m2_std,m4,m4_std,ms,ms_std,m2s,m2s_std,m4s,m4s_std,sus,sus_std,binder,binder_std,binders,binders_std
1.136364,55.492451,3151.508861,0.040901,-0.131511,0.000281,0.129708,0.003573,0.000063,0.000117,0.215460,0.000665,17.746277,0.183569,-0.000002,0.000004,0.290784,0.001302,31.629177,0.277705,0.244841,0.000756,-26.454293,0.210446,-35.256789,0.174683
1.041667,49.631273,2527.228331,0.033631,-0.122235,0.000252,0.111974,0.002528,-0.000015,0.000112,0.220018,0.001329,18.535872,0.244940,-0.000000,0.000004,0.285732,0.001117,30.539878,0.243014,0.229186,0.001384,-27.081211,0.220630,-34.627162,0.160392
0.961538,44.765307,2061.137957,0.046085,-0.113718,0.000374,0.097170,0.001689,-0.000036,0.000160,0.224147,0.000961,19.252086,0.214585,0.000001,0.000005,0.282822,0.001267,29.818162,0.315559,0.215526,0.000924,-27.629657,0.236716,-34.142948,0.250810
0.892857,40.723987,1710.281117,0.038940,-0.106335,0.000341,0.086816,0.002252,-0.000023,0.000141,0.227015,0.000985,19.688944,0.184149,-0.000001,0.000005,0.279430,0.001073,29.060011,0.250546,0.202692,0.000879,-27.909353,0.166525,-33.665180,0.172762
0.833333,37.307940,1438.974900,0.035049,-0.099762,0.000329,0.076432,0.002313,0.000099,0.000116,0.229825,0.001009,20.189422,0.238318,-0.000001,0.000003,0.277286,0.001377,28.606729,0.297841,0.191521,0.000841,-28.281418,0.232738,-33.388314,0.224902
0.781250,34.418313,1227.789153,0.029828,-0.094183,0.000298,0.068357,0.002178,0.000016,0.000153,0.231906,0.001177,20.552584,0.204952,-0.000001,0.000004,0.275969,0.000971,28.217864,0.286560,0.181177,0.000919,-28.540986,0.187684,-33.082690,0.247728
0.735294,31.896921,1057.125725,0.053113,-0.088905,0.000564,0.061034,0.001473,0.000006,0.000132,0.234259,0.000996,21.001848,0.194629,0.000002,0.000008,0.274504,0.000842,27.847784,0.167077,0.172249,0.000732,-28.883661,0.177476,-32.815700,0.141940
0.694444,29.706157,919.212283,0.023903,-0.084194,0.000269,0.055076,0.001730,0.000019,0.000117,0.235274,0.001215,21.173412,0.218972,0.000000,0.000004,0.273341,0.001075,27.572652,0.271793,0.163385,0.000844,-28.997441,0.164509,-32.623539,0.215836
0.657895,27.794547,806.670815,0.031523,-0.080060,0.000374,0.049519,0.001530,-0.000009,0.000103,0.237066,0.001244,21.469215,0.277417,-0.000005,0.000007,0.272681,0.000604,27.372506,0.197584,0.155965,0.000818,-29.186311,0.253333,-32.460691,0.177982
0.625000,26.112793,713.851821,0.030481,-0.076410,0.000381,0.045782,0.001362,0.000047,0.000182,0.238106,0.001017,21.703156,0.196072,0.000002,0.000008,0.271619,0.000676,27.092588,0.223377,0.148816,0.000636,-29.382492,0.160589,-32.247864,0.208292
0.595238,24.600323,635.096899,0.024900,-0.072879,0.000327,0.041563,0.000856,0.000006,0.000157,0.239113,0.001113,21.831502,0.244516,-0.000002,0.000006,0.272486,0.001159,27.241564,0.233908,0.142329,0.000663,-29.433311,0.237732,-32.324380,0.191564
0.568182,23.234102,567.963318,0.022488,-0.069469,0.000309,0.038322,0.001054,-0.000084,0.000116,0.240561,0.001119,22.123718,0.213469,-0.000000,0.000009,0.271416,0.000845,26.934346,0.249449,0.136682,0.000636,-29.655079,0.159412,-32.078171,0.208282
0.543478,22.033109,511.928493,0.020887,-0.066726,0.000300,0.034664,0.000783,-0.000000,0.000103,0.241047,0.000969,22.270890,0.240155,0.000005,0.000011,0.271137,0.000846,26.709986,0.221444,0.131004,0.000527,-29.796708,0.218453,-31.836643,0.195938
0.520833,20.935295,463.421991,0.009817,-0.064029,0.000147,0.032813,0.000688,0.000068,0.000168,0.242813,0.000514,22.564846,0.128617,0.000002,0.000010,0.270506,0.001634,26.572235,0.314200,0.126465,0.000268,-29.976822,0.138513,-31.742843,0.205457
0.500000,19.938510,421.308440,0.018152,-0.061539,0.000284,0.029886,0.000859,0.000140,0.000128,0.242436,0.001008,22.489893,0.221828,-0.000000,0.000009,0.271605,0.000955,26.715431,0.271171,0.121218,0.000504,-29.921503,0.194797,-31.786459,0.241449
0.480769,19.022164,384.336158,0.030473,-0.059110,0.000495,0.027112,0.001254,0.000014,0.000153,0.242895,0.001317,22.515093,0.273319,0.000003,0.000006,0.271059,0.001060,26.635742,0.223885,0.116777,0.000633,-29.897207,0.225828,-31.754740,0.180687
0.462963,18.188071,352.344333,0.027231,-0.056924,0.000460,0.026169,0.000499,-0.000047,0.000209,0.243397,0.000832,22.612914,0.183830,-0.000001,0.000008,0.271801,0.001308,26.659633,0.298121,0.112684,0.000385,-29.968070,0.166087,-31.694191,0.235369
0.446429,17.439261,324.634183,0.028992,-0.055187,0.000507,0.023955,0.000957,-0.000017,0.000181,0.243543,0.000402,22.642809,0.134142,0.000002,0.000009,0.272087,0.001148,26.588850,0.236638,0.108725,0.000179,-29.990680,0.151800,-31.573450,0.175749
0.431034,16.725039,299.293139,0.021656,-0.053141,0.000393,0.022193,0.001135,0.000003,0.000141,0.244955,0.000984,22.904106,0.182121,0.000000,0.000012,0.271873,0.001164,26.502866,0.242219,0.105584,0.000424,-30.167397,0.135437,-31.493803,0.204995
0.416667,16.077306,277.216414,0.027852,-0.051449,0.000522,0.020770,0.000484,0.000052,0.000160,0.244375,0.000352,22.817569,0.104040,0.000003,0.000012,0.272646,0.001169,26.613387,0.217745,0.101823,0.000146,-30.123626,0.118173,-31.536788,0.163089
0.403226,15.487999,257.924263,0.023797,-0.050080,0.000461,0.019981,0.000781,0.000121,0.000168,0.244934,0.001397,22.975920,0.267418,0.000001,0.000007,0.273149,0.001124,26.670759,0.150431,0.098764,0.000563,-30.267291,0.204519,-31.547134,0.104319
0.390625,14.912166,239.637700,0.014813,-0.048243,0.000296,0.018380,0.000539,0.000046,0.000120,0.244993,0.000837,22.940333,0.133303,-0.000002,0.000009,0.273545,0.001221,26.608297,0.233687,0.095701,0.000327,-30.212102,0.130590,-31.423507,0.158832
0.378788,14.404143,224.141499,0.018584,-0.047085,0.000383,0.017638,0.000458,0.000062,0.000171,0.246272,0.001108,23.175206,0.181380,-0.000000,0.000017,0.273351,0.000848,26.546675,0.203428,0.093285,0.000420,-30.367753,0.136461,-31.371623,0.176484
0.367647,13.908645,209.465351,0.017381,-0.045559,0.000369,0.016453,0.000724,0.000050,0.000166,0.246347,0.001089,23.212178,0.228173,0.000002,0.000011,0.273871,0.001299,26.569341,0.336148,0.090569,0.000400,-30.407953,0.193610,-31.337085,0.283508
0.357143,13.459722,196.614110,0.012868,-0.044431,0.000281,0.015548,0.000483,0.000005,0.000135,0.246474,0.001196,23.184967,0.240488,0.000003,0.000010,0.274592,0.001069,26.608393,0.246996,0.088026,0.000427,-30.354947,0.213522,-31.299881,0.190988
0.347222,13.025839,184.603839,0.019820,-0.043081,0.000446,0.014884,0.000442,0.000003,0.000139,0.246104,0.001211,23.160023,0.223396,0.000007,0.000011,0.275290,0.001497,26.721759,0.268560,0.085453,0.000421,-30.368322,0.181788,-31.355415,0.202482
0.337838,12.622329,173.721029,0.009370,-0.041891,0.000217,0.013870,0.000377,0.000042,0.000112,0.247075,0.001012,23.282947,0.200735,0.000009,0.000012,0.276310,0.001430,26.849235,0.238551,0.083471,0.000342,-30.411072,0.179979,-31.389657,0.141820
0.328947,12.243651,163.828607,0.012316,-0.040787,0.000293,0.013108,0.000582,0.000068,0.000105,0.247098,0.001021,23.306985,0.222091,-0.000001,0.000011,0.276832,0.001126,26.881763,0.268988,0.081282,0.000336,-30.440378,0.200755,-31.367542,0.198594
0.320513,11.892149,154.909355,0.015392,-0.039871,0.000375,0.012451,0.000546,0.000053,0.000148,0.246708,0.001252,23.241856,0.258374,0.000004,0.000015,0.276681,0.001031,26.787894,0.239591,0.079073,0.000401,-30.402008,0.231270,-31.272419,0.188025
0.312500,11.556352,146.624204,0.013994,-0.038909,0.000350,0.011862,0.000268,-0.000016,0.000124,0.247666,0.001068,23.483553,0.249984,-0.000006,0.000014,0.277804,0.000851,26.871636,0.180361,0.077396,0.000334,-30.605757,0.227442,-31.242848,0.171003
0.304878,11.235730,138.920036,0.019657,-0.037916,0.000504,0.011268,0.000484,0.000010,0.000114,0.247221,0.000758,23.349090,0.134027,-0.000000,0.000013,0.278807,0.001188,27.013278,0.221298,0.075372,0.000231,-30.481947,0.122101,-31.295921,0.164890
0.297619,10.933321,131.831757,0.014001,-0.037000,0.000368,0.010631,0.000355,-0.000074,0.000105,0.247075,0.000943,23.346690,0.225038,-0.000005,0.000017,0.278320,0.000962,26.807062,0.190413,0.073534,0.000281,-30.496878,0.204714,-31.105454,0.141278
0.290698,10.648661,125.401495,0.013719,-0.036183,0.000369,0.010615,0.000341,-0.000063,0.000083,0.248062,0.000810,23.499029,0.217672,-0.000002,0.000012,0.279564,0.000809,26.928782,0.157156,0.072111,0.000235,-30.576388,0.223418,-31.107924,0.133718
0.284091,10.376729,119.318243,0.012163,-0.035360,0.000334,0.009882,0.000399,0.000009,0.000138,0.247517,0.001275,23.341997,0.275573,0.000006,0.000028,0.280439,0.000905,27.056221,0.195925,0.070317,0.000362,-30.433978,0.236902,-31.159026,0.145897
0.277778,10.118221,113.714395,0.015166,-0.034575,0.000427,0.009512,0.000320,0.000046,0.000169,0.247915,0.001046,23.493035,0.225919,-0.000004,0.000011,0.280166,0.000904,26.937904,0.251070,0.068865,0.000291,-30.586984,0.207638,-31.049419,0.216992
0.271739,9.866655,108.360547,0.010813,-0.033666,0.000311,0.008929,0.000285,-0.000076,0.000178,0.247709,0.000577,23.455540,0.120007,-0.000002,0.000016,0.281494,0.001067,27.123703,0.224600,0.067312,0.000157,-30.563243,0.127279,-31.118313,0.166723
0.265957,9.634978,103.566688,0.014526,-0.033027,0.000427,0.008584,0.000451,0.000040,0.000148,0.247539,0.000889,23.394551,0.216768,0.000008,0.000022,0.282529,0.000866,27.212147,0.267864,0.065835,0.000237,-30.502354,0.212129,-31.104953,0.237789
0.260417,9.412981,99.090013,0.016517,-0.032389,0.000496,0.008379,0.000321,-0.000010,0.000190,0.247875,0.001234,23.473433,0.252257,0.000002,0.000016,0.282998,0.001597,27.298802,0.382323,0.064551,0.000321,-30.565478,0.216331,-31.152896,0.279492
0.255102,9.203011,94.954575,0.011391,-0.031842,0.000349,0.008250,0.000382,0.000012,0.000128,0.247849,0.001076,23.437485,0.183264,-0.000009,0.000016,0.283612,0.001055,27.310100,0.230798,0.063227,0.000274,-30.520850,0.152021,-31.097490,0.172574
0.250000,8.988715,90.783871,0.012738,-0.030897,0.000398,0.007797,0.000252,0.000033,0.000104,0.248380,0.001001,23.512191,0.186324,0.000003,0.000022,0.284399,0.001357,27.374829,0.276043,0.062095,0.000250,-30.553654,0.139324,-31.084231,0.181801
