beta,n,n2,n_std,E,E_std,C,C_std,m,m_std,m2,m2_std,m4,m4_std,ms,ms_std,m2s,m2s_std,m4s,m4s_std,sus,sus_std,binder,binder_std,binders,binders_std
0.833333,914.973708,838158.178952,0.138270,-2.788939,0.000648,0.258984,0.013381,0.354950,0.000194,32.340805,0.035344,270639.555394,594.155288,0.000000,0.000000,0.157940,0.000727,19.490214,0.175685,26.845679,0.029339,-2788.450580,3.079676,-40.133575,0.200807
0.781250,853.755807,729818.750647,0.060536,-2.768779,0.000303,0.257864,0.017206,0.346884,0.000120,30.895400,0.021205,247232.705575,335.247116,-0.000000,0.000000,0.159944,0.001298,19.962952,0.354286,24.043025,0.016501,-2666.415356,1.795845,-40.601223,0.437007
0.735294,799.589061,640208.886967,0.085663,-2.747817,0.000455,0.260250,0.016501,0.338952,0.000117,29.506433,0.019910,225737.653998,290.588325,-0.000000,0.000000,0.161380,0.000780,20.257471,0.243703,21.611430,0.014581,-2549.150828,1.568227,-40.840995,0.320188
0.694444,751.559180,565657.605032,0.112346,-2.727520,0.000632,0.253251,0.014559,0.331479,0.000175,28.227709,0.029968,206825.559591,442.684612,-0.000000,0.000000,0.164229,0.001311,20.919467,0.347232,19.526271,0.020730,-2441.344001,2.643010,-41.457477,0.404603
0.657895,708.585186,502862.665940,0.112595,-2.707225,0.000669,0.238681,0.010791,0.324213,0.000145,27.012113,0.024108,189620.606910,337.864381,0.000000,0.000000,0.167879,0.001358,21.789817,0.370512,17.701973,0.015799,-2338.943526,2.086047,-42.261993,0.398291
0.625000,670.040194,449686.970958,0.103558,-2.687751,0.000647,0.246322,0.017305,0.317259,0.000139,25.873948,0.022838,174193.103076,312.086959,-0.000000,0.000000,0.169282,0.000926,22.207571,0.290394,16.108309,0.014218,-2243.122988,2.045102,-42.727478,0.369107
0.595238,635.227822,404212.822820,0.119892,-2.668683,0.000787,0.246855,0.010753,0.310590,0.000193,24.805119,0.030784,160287.106888,399.369509,-0.000000,0.000000,0.171313,0.001527,22.605467,0.414464,14.707531,0.018253,-2152.948634,2.697990,-42.981520,0.476389
0.568182,603.493111,364867.524867,0.100090,-2.649015,0.000688,0.234714,0.008416,0.303965,0.000166,23.766177,0.025161,147332.637360,295.362287,0.000000,0.000000,0.174438,0.000944,23.437724,0.240891,13.451012,0.014239,-2065.416932,1.961500,-43.786303,0.282789
0.543478,574.721011,330937.057933,0.088970,-2.630807,0.000639,0.226908,0.011301,0.297798,0.000196,22.819929,0.029165,136026.651035,329.208136,0.000000,0.000000,0.176624,0.001093,24.032463,0.318866,12.353938,0.015787,-1985.954079,2.272447,-44.353681,0.367394
0.520833,548.312403,301254.128865,0.090096,-2.612343,0.000676,0.231707,0.011930,0.291788,0.000158,21.915350,0.023822,125615.752617,274.497929,0.000000,0.000000,0.179062,0.000756,24.662345,0.230980,11.369901,0.012359,-1909.618222,2.106503,-44.909566,0.275391
0.500000,524.064034,275223.575086,0.070998,-2.594250,0.000555,0.220290,0.009017,0.285872,0.000140,21.043871,0.020670,115998.204387,231.439032,-0.000000,0.000000,0.180801,0.000952,25.081746,0.254617,10.481074,0.010295,-1836.401013,1.870304,-45.240877,0.252494
0.480769,501.731833,252293.326883,0.107079,-2.576571,0.000870,0.221685,0.006637,0.280192,0.000110,20.223499,0.015368,107283.457049,154.111254,-0.000000,0.000000,0.183506,0.001054,25.800114,0.288271,9.685092,0.007359,-1767.296067,1.209110,-45.864148,0.311876
0.462963,481.118151,232010.940599,0.055713,-2.559434,0.000470,0.215407,0.013494,0.274756,0.000140,19.454701,0.019584,99444.928836,197.363193,0.000000,0.000001,0.185559,0.001399,26.479991,0.407000,8.971857,0.009031,-1702.869765,1.678680,-46.565382,0.411383
0.446429,462.018710,213976.046018,0.089352,-2.542664,0.000782,0.205980,0.006492,0.269597,0.000161,18.737567,0.021830,92373.273668,203.932009,-0.000000,0.000000,0.187792,0.000827,27.127253,0.222474,8.332538,0.009706,-1642.279194,1.717709,-47.151077,0.297640
0.431034,444.267254,197869.639080,0.102228,-2.526172,0.000926,0.203002,0.009641,0.264438,0.000185,18.035258,0.025066,85722.552611,235.911289,-0.000000,0.000000,0.189859,0.001134,27.645138,0.426515,7.743677,0.010762,-1583.348265,2.178226,-47.533591,0.466350
0.416667,427.788724,183481.875626,0.108161,-2.510519,0.001014,0.198761,0.006260,0.259640,0.000137,17.394210,0.018111,79869.141987,164.684200,-0.000000,0.000000,0.190265,0.001409,27.775637,0.385092,7.219499,0.007517,-1529.567880,1.566459,-47.659550,0.395933
0.403226,412.353191,170495.362385,0.056749,-2.494672,0.000550,0.186921,0.003509,0.254838,0.000127,16.763924,0.016867,74305.040018,155.265540,-0.000000,0.000000,0.193421,0.001309,28.720431,0.418897,6.733460,0.006775,-1476.477440,1.620300,-48.493215,0.417454
0.390625,397.940014,158802.934922,0.054365,-2.479400,0.000544,0.190380,0.009153,0.250197,0.000171,16.166901,0.022116,69236.370130,189.242667,-0.000000,0.000000,0.195282,0.000743,29.202629,0.298336,6.290743,0.008606,-1426.530695,1.954458,-48.845884,0.359786
0.378788,384.428546,148216.086568,0.077843,-2.464419,0.000803,0.181035,0.007466,0.245737,0.000161,15.603052,0.020334,64606.559759,167.183479,-0.000000,0.000001,0.197152,0.001303,29.746691,0.455482,5.887373,0.007672,-1379.209747,1.779034,-49.291202,0.461167
0.367647,371.763209,138626.409161,0.053342,-2.449984,0.000567,0.182654,0.007333,0.241435,0.000123,15.068491,0.015100,60361.280540,118.850957,0.000000,0.000000,0.198801,0.000629,30.367118,0.188241,5.518456,0.005530,-1334.263603,1.317734,-49.916909,0.216097
0.357143,359.791839,129854.602049,0.090159,-2.435223,0.000986,0.174354,0.006342,0.237176,0.000134,14.548323,0.016266,56363.442145,124.636094,-0.000000,0.000000,0.199819,0.001544,30.489165,0.524045,5.175739,0.005787,-1290.405984,1.417311,-49.857883,0.500559
0.347222,348.636571,121940.238089,0.040985,-2.422161,0.000461,0.172427,0.007853,0.233204,0.000109,14.072711,0.013032,52844.539524,97.748831,-0.000000,0.000000,0.201962,0.001146,31.196458,0.348462,4.867475,0.004507,-1250.701376,1.174234,-50.487904,0.350896
0.337838,338.002726,114626.322236,0.060321,-2.408157,0.000697,0.165910,0.008434,0.229260,0.000158,13.608134,0.018770,49512.761857,136.701807,-0.000000,0.000001,0.203473,0.001446,31.691161,0.499328,4.579586,0.006317,-1211.820400,1.685054,-50.914181,0.488790
0.328947,328.043722,107981.434334,0.052527,-2.395519,0.000624,0.159001,0.006859,0.225551,0.000144,13.177649,0.016762,46513.253157,117.966691,0.000000,0.000001,0.204986,0.000985,32.053779,0.402771,4.318018,0.005493,-1175.567491,1.504765,-51.121986,0.449187
0.320513,318.589962,101858.612120,0.070485,-2.382815,0.000859,0.158021,0.005445,0.221788,0.000175,12.748936,0.020103,43627.967793,138.039284,0.000000,0.000001,0.206229,0.000916,32.487504,0.458668,4.070431,0.006419,-1139.692862,1.829687,-51.508688,0.548935
0.312500,309.576467,96186.886073,0.058228,-2.369706,0.000728,0.155146,0.006245,0.218183,0.000133,12.344652,0.014790,40989.142942,97.727970,0.000000,0.000001,0.207113,0.001069,32.759465,0.375495,3.842827,0.004604,-1105.797427,1.347811,-51.722677,0.397023
0.304878,301.071109,90983.480641,0.076981,-2.357474,0.000986,0.150746,0.007127,0.214756,0.000137,11.966358,0.014954,38590.071686,92.631601,0.000000,0.000001,0.208530,0.001384,33.287161,0.514034,3.634219,0.004541,-1073.958541,1.253424,-52.206205,0.479674
0.297619,292.993164,86174.837262,0.071992,-2.345535,0.000945,0.143925,0.007222,0.211432,0.000109,11.605099,0.012316,36369.519677,82.503699,0.000000,0.000000,0.210291,0.001165,33.836936,0.401905,3.440594,0.003652,-1043.640590,1.272663,-52.633446,0.392229
0.290698,285.316359,81727.930137,0.076425,-2.333939,0.001027,0.145247,0.003656,0.208117,0.000146,11.251274,0.016008,34264.258938,101.461030,0.000000,0.000001,0.211722,0.000886,34.224130,0.327030,3.258128,0.004636,-1014.120110,1.582146,-52.881219,0.310768
0.284091,278.030274,77615.375820,0.033859,-2.322916,0.000466,0.142622,0.005786,0.204926,0.000125,10.915344,0.013576,32320.851890,85.221457,0.000000,0.000001,0.212739,0.001584,34.538437,0.479644,3.089020,0.003842,-986.014142,1.403983,-53.114789,0.404316
0.277778,271.060155,73779.899833,0.054164,-2.311783,0.000762,0.137614,0.006153,0.201851,0.000124,10.596695,0.012569,30528.974514,69.014450,0.000000,0.000001,0.212874,0.001314,34.617209,0.489281,2.932209,0.003478,-959.328895,1.045945,-53.203606,0.456663
0.271739,264.416696,70215.092918,0.052050,-2.300990,0.000748,0.134705,0.004547,0.198902,0.000176,10.295593,0.017723,28880.708047,94.953189,-0.000000,0.000000,0.213865,0.001679,34.905663,0.581573,2.786965,0.004797,-934.048346,1.479878,-53.401139,0.527104
0.265957,258.027315,66869.279843,0.052234,-2.289776,0.000767,0.129510,0.004590,0.195907,0.000134,9.994539,0.013450,27282.003981,72.549599,0.000000,0.000000,0.214842,0.001083,35.205291,0.452662,2.647915,0.003563,-908.895440,1.213210,-53.619914,0.445364
0.260417,251.974262,63775.825362,0.058645,-2.279614,0.000880,0.128199,0.006027,0.193115,0.000170,9.718245,0.016519,25858.774195,82.868729,-0.000000,0.000000,0.216017,0.001192,35.637017,0.513183,2.521081,0.004285,-885.947129,1.348136,-53.988634,0.506090
0.255102,246.184837,60885.069551,0.067944,-2.269705,0.001040,0.124633,0.004511,0.190345,0.000139,9.447196,0.013824,24489.626691,73.224575,-0.000000,0.000000,0.217032,0.001161,35.983378,0.537371,2.400756,0.003513,-863.086145,1.330873,-54.263485,0.565916
0.250000,240.616331,58168.233031,0.037967,-2.259630,0.000593,0.122643,0.002700,0.187593,0.000143,9.182973,0.013754,23200.782134,68.315121,-0.000000,0.000000,0.218242,0.001050,36.371254,0.398196,2.286945,0.003425,-841.164928,1.242931,-54.550448,0.385800
